blueWins,blueFirstBlood,exblueWardsPlaced,exblueWardsDestroyed,exblueKills,exblueDeaths,exblueAssists,exblueDragons,exblueHeralds,exblueTowersDestroyed,exblueTotalGold,exblueAvgLevel,exblueTotalExperience,exblueTotalMinionsKilled,exblueTotalJungleMinionsKilled,exblueCSPerMin,exblueGoldPerMin
1,0,64,1,2,-2,1,1,1,0,1109,0.20000000000000018,718,5,14,0.5,110.90000000000009
0,0,-2,-2,-7,7,-18,-1,0,0,-5392,-0.39999999999999947,-2904,-49,-11,-4.900000000000002,-539.2
1,0,8,1,-2,2,-5,-1,0,0,238,0.20000000000000018,840,33,-5,3.299999999999997,23.799999999999955
0,1,-3,-1,12,-12,0,0,0,0,4941,1.0,4702,71,-16,7.100000000000001,494.0999999999999
0,0,-19,-1,-3,3,-1,-1,-1,0,24,0.20000000000000018,235,9,10,0.8999999999999986,2.400000000000091
0,0,7,-1,-4,4,-5,1,0,0,-1113,-0.5999999999999996,-1381,5,7,0.5,-111.29999999999995
1,0,22,-2,0,0,2,-1,0,0,754,0.0,13,10,7,1.0,75.40000000000009
0,0,-67,2,-5,5,-9,-1,-1,0,-1942,0.0,140,26,16,2.599999999999998,-194.20000000000005
1,1,3,-1,0,0,2,1,1,0,-167,0.20000000000000018,39,-2,-5,-0.1999999999999993,-16.699999999999818
1,1,-3,2,3,-3,4,1,0,0,3537,0.39999999999999947,2976,17,12,1.6999999999999993,353.70000000000005
1,1,21,0,7,-7,5,0,1,0,5349,0.8000000000000007,3639,51,23,5.100000000000001,534.8999999999999
1,1,-3,-1,4,-4,4,1,1,0,2793,0.40000000000000036,2280,22,15,2.1999999999999993,279.29999999999995
1,1,36,2,4,-4,8,1,0,0,2192,0.40000000000000036,464,-5,-4,-0.5,219.20000000000005
0,0,-1,-2,-3,3,0,-1,0,0,-286,0.0,-494,29,-5,2.8999999999999986,-28.600000000000136
0,0,-7,3,-7,7,-9,-1,0,0,-3540,-0.6000000000000005,-3279,-12,8,-1.1999999999999993,-354.0
1,0,2,-1,-1,1,2,0,0,0,-568,0.0,-345,-24,-15,-2.400000000000002,-56.80000000000018
0,0,-4,-2,-4,4,-8,-1,0,0,-2975,-0.6000000000000005,-2542,-63,8,-6.300000000000001,-297.5
0,1,5,-2,-8,8,-7,0,0,0,-3184,-0.40000000000000036,-2345,-10,-5,-1.0,-318.4000000000001
0,0,2,1,-4,4,-1,-1,0,0,-2185,-0.40000000000000036,-2480,-24,-22,-2.3999999999999986,-218.5
1,0,6,1,-1,1,-3,0,0,0,-387,0.0,879,6,-4,0.6000000000000014,-38.700000000000045
1,1,2,-1,0,0,7,-1,0,0,1543,0.20000000000000018,828,23,-5,2.3000000000000007,154.29999999999995
1,0,8,-2,-4,4,-3,0,-1,0,-1908,-0.5999999999999996,-1654,-39,-26,-3.8999999999999986,-190.79999999999995
1,1,0,-1,-1,1,-1,1,0,0,737,0.0,-691,19,5,1.8999999999999986,73.70000000000005
1,1,1,-1,2,-2,5,-1,0,0,1073,-0.20000000000000018,-541,-11,1,-1.1000000000000014,107.29999999999995
0,0,6,-1,1,-1,5,1,-1,0,-413,0.0,-1004,-33,-9,-3.3000000000000007,-41.299999999999955
1,1,-20,2,4,-4,6,-1,1,0,2569,0.40000000000000036,2378,14,15,1.3999999999999986,256.89999999999986
0,1,-73,-1,-6,6,-12,-1,0,0,-3996,-0.7999999999999998,-2986,-32,-3,-3.1999999999999993,-399.5999999999999
1,1,1,4,6,-6,16,1,0,0,2574,0.0,359,-2,-14,-0.1999999999999993,257.39999999999986
0,1,-126,-1,-2,2,0,-1,0,0,-191,-0.40000000000000036,-182,20,4,2.0,-19.09999999999991
1,0,1,-1,0,0,1,1,0,0,-536,0.0,-864,-43,-10,-4.299999999999997,-53.59999999999991
0,0,-10,2,-3,3,-4,1,0,0,-1429,0.0,-683,-51,14,-5.100000000000001,-142.9000000000001
1,1,7,0,4,-4,2,-1,1,0,3797,0.40000000000000036,2242,74,-4,7.400000000000002,379.70000000000005
1,1,-25,18,3,-3,4,1,0,0,2407,0.6000000000000005,939,30,-5,3.0,240.70000000000005
1,0,0,0,8,-8,12,-1,0,0,2828,0.6000000000000005,1962,7,5,0.6999999999999993,282.8000000000002
1,0,-43,0,4,-4,3,1,0,0,2334,0.40000000000000036,1246,26,-3,2.599999999999998,233.4000000000001
1,0,10,0,4,-4,5,0,0,0,2301,0.8000000000000007,3412,-16,19,-1.6000000000000014,230.10000000000014
0,1,-4,3,1,-1,4,-1,0,0,853,0.1999999999999993,363,32,-4,3.1999999999999993,85.29999999999995
1,0,5,-1,0,0,-6,0,-1,0,-243,0.20000000000000018,418,23,-21,2.3000000000000007,-24.299999999999955
1,1,-1,3,6,-6,9,1,0,0,4793,1.2000000000000002,3669,3,44,0.3000000000000007,479.3000000000002
1,1,22,-2,5,-5,11,1,0,0,3248,0.20000000000000018,2147,-8,8,-0.8000000000000007,324.79999999999995
1,0,40,4,6,-6,9,1,0,0,2907,0.5999999999999996,2700,15,9,1.5,290.6999999999998
0,0,-24,-2,-2,2,-8,0,0,0,-1454,0.0,-616,41,-4,4.100000000000001,-145.39999999999986
1,1,-13,1,-1,1,1,-1,0,0,292,0.0,-206,-3,15,-0.3000000000000007,29.200000000000045
0,1,-2,-1,-8,8,-8,1,0,0,-2978,-0.8000000000000007,-2960,10,4,1.0,-297.79999999999995
0,0,-9,3,-1,1,-1,1,-1,0,-335,0.0,-681,-35,-7,-3.5,-33.5
0,0,-3,4,-6,6,-8,-1,1,0,-2894,-0.40000000000000036,-1742,2,-11,0.1999999999999993,-289.4000000000001
1,0,12,4,8,-8,16,-1,0,0,4401,0.5999999999999996,2185,-30,10,-3.0,440.0999999999999
0,1,-17,2,-4,4,-5,0,-1,0,-4055,-0.7999999999999998,-2248,-46,-17,-4.600000000000001,-405.5
0,1,3,0,6,-6,3,0,0,0,2084,1.0,2869,-4,9,-0.40000000000000213,208.39999999999986
1,1,21,0,8,-8,9,-1,-1,0,2593,0.7999999999999998,3690,-1,-5,-0.10000000000000142,259.29999999999995
0,0,0,-1,4,-4,1,1,0,0,1372,0.40000000000000036,2320,42,-8,4.199999999999999,137.20000000000005
1,1,3,-4,5,-5,1,1,0,0,2803,0.20000000000000018,1638,45,-5,4.5,280.29999999999995
0,0,-69,-1,-2,2,-6,0,1,0,-533,0.20000000000000018,944,16,11,1.5999999999999979,-53.299999999999955
0,0,41,-4,-1,1,-3,1,1,0,-963,-0.20000000000000018,-64,-22,0,-2.1999999999999993,-96.29999999999995
1,1,18,1,5,-5,8,1,1,0,2642,0.20000000000000018,366,32,9,3.1999999999999993,264.20000000000005
0,1,-18,-1,-6,6,-6,0,0,0,-1615,-0.20000000000000018,-1585,7,12,0.6999999999999993,-161.5
1,1,0,0,3,-3,4,-1,-1,0,1212,0.40000000000000036,1738,10,1,1.0,121.20000000000005
0,0,5,-1,-3,3,-6,1,1,0,-2363,-0.7999999999999998,-2144,-18,0,-1.8000000000000007,-236.29999999999995
1,1,-2,1,1,-1,-5,1,-1,0,-1918,-0.40000000000000036,-1739,-19,-31,-1.9000000000000021,-191.79999999999995
1,1,-32,2,1,-1,2,0,-1,0,145,0.0,-729,-32,-7,-3.1999999999999993,14.5
1,1,-1,4,-1,1,-3,-1,0,0,902,0.40000000000000036,860,11,36,1.0999999999999979,90.20000000000005
0,1,-4,3,0,0,-1,-1,0,0,-870,-0.20000000000000018,-1120,-33,-7,-3.3000000000000007,-87.0
0,0,2,-1,-7,7,-8,1,0,0,-4550,-1.0,-3483,-48,9,-4.800000000000001,-455.0
1,0,-1,5,10,-10,9,-1,1,0,4238,0.8000000000000007,3475,55,-40,5.5,423.79999999999995
0,0,24,-1,-2,2,-1,0,0,0,-1659,-0.40000000000000036,-1566,-20,-8,-2.0,-165.89999999999986
0,0,21,4,4,-4,13,0,0,0,1377,0.6000000000000005,2429,-2,3,-0.1999999999999993,137.70000000000005
1,1,142,-1,4,-4,9,1,1,1,3663,0.7999999999999998,2748,24,26,2.400000000000002,366.29999999999995
1,1,4,-2,4,-4,6,0,1,0,2969,0.6000000000000005,2575,15,-4,1.5,296.89999999999986
0,0,-5,1,-6,6,-7,0,0,0,-3682,-1.1999999999999993,-4566,-81,-6,-8.1,-368.20000000000005
1,1,2,-2,-1,1,0,0,0,0,-1362,-0.40000000000000036,-863,-26,-19,-2.6000000000000014,-136.19999999999982
0,1,14,-2,0,0,1,0,-1,0,108,0.0,-88,-21,11,-2.1000000000000014,10.799999999999955
1,1,3,0,10,-10,13,0,0,0,5344,0.6000000000000005,3506,24,9,2.400000000000002,534.4000000000001
0,0,-3,-1,-7,7,-9,-1,0,0,-3908,-0.40000000000000036,-2704,-18,-26,-1.8000000000000007,-390.8000000000002
1,1,-4,0,5,-5,4,1,0,0,2984,0.20000000000000018,1565,10,9,1.0,298.4000000000001
1,1,1,-1,-1,1,-4,1,1,0,-250,0.1999999999999993,489,-11,7,-1.0999999999999979,-25.0
0,0,-2,-1,0,0,0,-1,-1,0,1084,0.5999999999999996,658,19,12,1.9000000000000021,108.39999999999986
1,1,1,1,4,-4,4,-1,0,0,2606,0.20000000000000018,964,20,1,2.0,260.60000000000014
0,0,1,-1,-2,2,-7,-1,1,1,154,-0.20000000000000018,-979,-15,-3,-1.5,15.400000000000091
1,1,0,0,1,-1,-2,1,0,0,960,0.0,-812,1,7,0.09999999999999787,96.0
0,0,-36,-1,-7,7,-8,0,-1,0,-3194,-0.6000000000000005,-2675,17,-12,1.6999999999999993,-319.39999999999986
1,1,-5,-1,1,-1,2,0,0,0,-44,-0.40000000000000036,-1601,-31,-3,-3.1000000000000014,-4.400000000000091
1,1,0,0,2,-2,8,1,1,0,1181,0.0,-934,24,9,2.400000000000002,118.09999999999991
1,1,0,-2,-1,1,1,1,-1,0,-927,-0.6000000000000005,-736,-5,-15,-0.5,-92.70000000000005
0,0,-1,-1,-5,5,-6,-1,0,0,-3170,-0.39999999999999947,-2591,-2,-40,-0.20000000000000284,-317.0
0,0,0,-1,-1,1,0,-1,0,0,-623,0.0,1024,0,5,0.0,-62.299999999999955
1,0,65,-3,-1,1,1,0,0,0,-1121,-0.20000000000000018,4,-34,-9,-3.400000000000002,-112.09999999999991
0,0,-1,-2,-7,7,-10,-1,0,0,-5292,-1.0,-4922,-52,-24,-5.199999999999999,-529.2
1,1,0,0,3,-3,3,1,1,0,1793,0.0,929,49,-12,4.900000000000002,179.29999999999995
1,1,-3,0,6,-6,7,0,0,0,3389,1.1999999999999993,3465,19,-1,1.9000000000000021,338.9000000000001
0,0,-2,0,-7,7,-8,0,0,0,-3532,-0.7999999999999998,-2062,-1,-7,-0.09999999999999787,-353.20000000000005
1,0,1,2,-4,4,-8,-1,1,1,-981,0.0,264,-1,-3,-0.10000000000000142,-98.09999999999991
0,1,0,-1,2,-2,4,0,0,0,616,0.20000000000000018,-87,2,-4,0.1999999999999993,61.59999999999991
0,1,9,-3,5,-5,5,-1,1,0,3146,0.20000000000000018,1518,50,-3,5.0,314.5999999999999
1,1,1,1,4,-4,4,1,1,0,2619,0.20000000000000018,1209,19,4,1.9000000000000021,261.89999999999986
0,0,-2,0,-9,9,-3,1,1,0,-5065,-0.8000000000000007,-3552,-57,2,-5.699999999999999,-506.5
1,1,-149,-2,0,0,0,0,0,0,-856,0.0,-563,-27,-10,-2.700000000000003,-85.60000000000014
1,1,1,0,1,-1,5,1,0,0,739,0.0,-270,2,-7,0.20000000000000284,73.90000000000009
1,1,4,1,11,-11,11,1,0,0,2447,0.0,247,-4,-26,-0.3999999999999986,244.70000000000005
1,0,2,1,2,-2,3,0,0,0,561,0.20000000000000018,740,0,1,0.0,56.100000000000136
0,0,-2,-1,-1,1,-10,1,0,0,-1073,0.20000000000000018,210,21,-2,2.099999999999998,-107.29999999999995
0,0,3,-2,1,-1,1,0,0,0,193,0.40000000000000036,89,-19,4,-1.8999999999999986,19.300000000000182
1,1,15,1,1,-1,1,-1,0,0,1204,0.20000000000000018,306,57,-4,5.700000000000003,120.39999999999986
1,1,-5,2,4,-4,5,1,0,0,948,-0.39999999999999947,16,33,-16,3.3000000000000007,94.80000000000018
0,1,1,2,-1,1,-1,0,0,0,-1027,-0.5999999999999996,-1434,-12,-16,-1.2000000000000028,-102.70000000000005
1,1,4,0,5,-5,5,1,0,0,1843,0.20000000000000018,1402,-11,15,-1.0999999999999979,184.29999999999995
0,1,6,2,-8,8,-7,-1,0,0,-3517,-0.5999999999999996,-1818,-8,4,-0.8000000000000007,-351.6999999999998
0,0,-28,-2,-3,3,-5,-1,0,0,-1204,0.20000000000000018,-717,36,-8,3.599999999999998,-120.39999999999986
0,0,-7,0,-5,5,-5,0,0,0,-3927,-0.7999999999999998,-3257,-16,-34,-1.6000000000000014,-392.70000000000005
0,0,24,-1,-4,4,-6,-1,0,0,-2681,0.40000000000000036,-834,4,-13,0.3999999999999986,-268.0999999999999
0,0,-2,3,2,-2,2,1,0,0,300,0.40000000000000036,1722,-26,4,-2.6000000000000014,30.0
0,0,0,1,1,-1,0,0,0,0,4,0.20000000000000018,1213,-27,-21,-2.6999999999999993,0.3999999999998636
1,1,7,2,1,-1,2,1,0,0,1572,0.40000000000000036,829,37,5,3.6999999999999993,157.20000000000005
1,0,-31,1,2,-2,3,1,-1,0,856,0.40000000000000036,1638,4,4,0.3999999999999986,85.59999999999991
0,0,1,2,0,0,-1,-1,1,0,-2296,0.0,-1213,-42,0,-4.199999999999999,-229.5999999999999
0,0,-6,5,-6,6,-9,-1,0,0,-1961,0.0,-392,14,22,1.3999999999999986,-196.10000000000014
0,1,-13,4,-3,3,-4,0,-1,0,-1320,-0.40000000000000036,-687,36,-4,3.6000000000000014,-132.0
1,0,-1,3,0,0,-3,1,0,0,-492,-0.40000000000000036,-173,-13,8,-1.3000000000000007,-49.200000000000045
1,1,-17,-3,-3,3,-4,1,1,0,34,0.0,-957,15,24,1.5,3.400000000000091
0,1,-8,0,-5,5,-4,-1,0,0,-1964,-1.0,-3710,-17,-21,-1.6999999999999993,-196.4000000000001
0,0,-2,-3,-2,2,-5,-1,-1,0,-306,-0.20000000000000018,-282,-2,3,-0.1999999999999993,-30.59999999999991
0,0,-4,-1,-4,4,-4,-1,1,0,-2354,0.0,-1337,-27,13,-2.6999999999999993,-235.4000000000001
0,0,8,-2,1,-1,3,0,0,0,-1071,-0.20000000000000018,-843,-27,-15,-2.6999999999999993,-107.09999999999991
0,0,0,0,1,-1,5,-1,0,0,-1009,0.0,-280,-44,-14,-4.399999999999999,-100.90000000000009
1,1,-2,2,4,-4,3,0,0,0,147,0.0,-712,-24,-30,-2.3999999999999986,14.700000000000045
1,1,6,-1,3,-3,4,0,0,0,2126,0.20000000000000018,1070,23,4,2.3000000000000007,212.60000000000014
0,1,2,3,3,-3,2,-1,0,0,845,0.0,-234,10,-14,1.0,84.5
0,0,-2,1,-1,1,4,0,0,0,-1779,-0.20000000000000018,-354,-52,0,-5.199999999999999,-177.89999999999986
0,0,-4,2,-5,5,-9,1,1,0,-1305,-0.8000000000000007,-1101,4,19,0.3999999999999986,-130.5
1,1,2,0,3,-3,2,0,1,1,2137,0.40000000000000036,490,-6,-8,-0.5999999999999979,213.70000000000005
1,0,0,1,5,-5,9,-1,1,0,3673,0.5999999999999996,1956,11,24,1.1000000000000014,367.29999999999995
1,0,-16,0,4,-4,6,0,0,0,1947,0.40000000000000036,1396,9,3,0.8999999999999986,194.70000000000005
1,1,2,0,2,-2,4,0,1,0,895,0.20000000000000018,910,-29,6,-2.8999999999999986,89.5
1,1,13,-1,7,-7,11,1,1,0,3413,0.0,396,4,14,0.3999999999999986,341.29999999999995
1,1,26,-1,-3,3,3,-1,-1,-1,-2298,-0.20000000000000018,-730,-62,15,-6.199999999999999,-229.79999999999995
1,1,7,3,8,-8,13,1,0,0,5151,1.0,3496,41,16,4.100000000000001,515.0999999999999
1,1,-23,-1,2,-2,-2,1,-1,0,-51,0.20000000000000018,373,-4,17,-0.40000000000000213,-5.100000000000136
1,1,-1,1,6,-6,4,1,0,0,3075,0.40000000000000036,1798,20,31,2.0,307.5
0,0,5,0,5,-5,2,0,0,0,1945,0.7999999999999998,2614,29,16,2.8999999999999986,194.5
1,1,-9,3,5,-5,2,1,0,0,2644,0.6000000000000005,2337,23,5,2.3000000000000007,264.4000000000001
1,1,-112,-1,4,-4,5,0,-1,0,2569,0.40000000000000036,1891,25,0,2.5,256.89999999999986
0,1,-2,-1,-1,1,4,0,-1,0,-1434,-0.40000000000000036,-1409,-53,4,-5.300000000000001,-143.39999999999986
0,1,2,0,0,0,0,0,1,0,92,0.20000000000000018,728,30,0,3.0,9.200000000000045
0,1,5,0,2,-2,4,1,0,0,1326,-0.20000000000000018,351,15,2,1.5,132.5999999999999
1,0,-3,2,1,-1,2,1,0,1,1850,0.20000000000000018,834,15,4,1.5,185.0
1,1,4,1,8,-8,12,1,0,0,3969,0.8000000000000007,3522,-1,-8,-0.10000000000000142,396.89999999999986
0,0,-28,1,0,0,3,-1,0,0,-266,-0.20000000000000018,-1524,-42,5,-4.199999999999999,-26.600000000000136
1,1,-4,2,6,-6,9,1,0,0,4139,0.7999999999999998,3424,33,2,3.3000000000000007,413.9000000000001
1,1,0,0,7,-7,14,1,0,0,3278,0.40000000000000036,2617,9,-4,0.9000000000000021,327.79999999999995
0,0,-40,0,-4,4,-2,-1,0,0,-1817,-0.20000000000000018,-354,6,-16,0.5999999999999979,-181.70000000000005
1,1,3,0,3,-3,-3,-1,0,0,1152,0.20000000000000018,400,32,-25,3.1999999999999993,115.20000000000005
1,0,5,-2,2,-2,2,-1,0,0,2592,0.6000000000000005,1348,20,8,2.0,259.20000000000005
0,1,-3,-1,9,-9,8,0,0,0,4581,0.6000000000000005,3919,46,-13,4.600000000000001,458.0999999999999
1,0,-29,4,1,-1,-3,0,1,0,149,0.20000000000000018,1781,9,7,0.8999999999999986,14.899999999999864
0,1,-1,2,4,-4,9,0,0,0,2786,0.6000000000000005,881,26,-12,2.6000000000000014,278.5999999999999
1,0,-9,1,3,-3,3,-1,0,0,562,-0.20000000000000018,249,-22,6,-2.1999999999999993,56.19999999999982
1,1,-8,2,-1,1,1,0,-1,0,903,0.39999999999999947,1019,-17,9,-1.6999999999999993,90.29999999999995
1,0,-46,2,6,-6,6,1,0,0,3679,0.6000000000000005,2110,49,-9,4.899999999999999,367.9000000000001
0,1,-2,-1,7,-7,5,-1,0,1,3899,0.5999999999999996,2300,2,-14,0.1999999999999993,389.9000000000001
1,1,5,-1,1,-1,2,1,0,0,1281,0.0,1111,44,-6,4.399999999999999,128.10000000000014
0,1,16,-3,0,0,1,0,0,0,329,0.0,-994,-7,-2,-0.6999999999999993,32.899999999999864
1,1,-32,2,-1,1,2,-1,0,0,1008,-0.40000000000000036,-248,48,-2,4.800000000000001,100.79999999999995
0,0,26,-1,6,-6,6,0,1,0,3192,0.8000000000000007,3351,5,4,0.5,319.20000000000005
0,0,-16,-3,-12,12,-13,-1,1,0,-4348,-0.7999999999999998,-4019,-32,8,-3.1999999999999993,-434.79999999999995
1,0,-6,1,-1,1,0,1,0,0,-689,-0.40000000000000036,-1431,-15,-4,-1.5,-68.90000000000009
1,1,2,-1,8,-8,18,1,0,0,2963,-0.20000000000000018,141,-28,3,-2.8000000000000007,296.29999999999995
0,0,1,0,-2,2,1,1,0,0,-522,-0.20000000000000018,-1014,-11,-1,-1.1000000000000014,-52.200000000000045
0,0,0,-2,3,-3,3,0,0,0,514,0.8000000000000007,2073,-18,3,-1.8000000000000007,51.40000000000009
0,0,1,1,9,-9,9,0,0,0,4375,0.7999999999999998,3249,44,0,4.400000000000002,437.5
0,1,1,1,10,-10,8,1,0,0,4289,0.5999999999999996,3990,42,10,4.199999999999999,428.89999999999986
1,0,3,2,-3,3,-5,1,0,0,-32,0.20000000000000018,848,4,16,0.40000000000000213,-3.2000000000000455
0,0,-14,0,-1,1,-1,0,-1,0,88,0.0,-589,10,1,1.0,8.799999999999955
1,1,0,0,6,-6,4,1,0,0,3295,0.5999999999999996,3468,16,0,1.6000000000000014,329.5
0,0,4,4,0,0,1,0,0,0,-467,-0.40000000000000036,-1361,-6,-9,-0.6000000000000014,-46.700000000000045
1,0,-40,0,-3,3,-4,-1,0,-1,-2611,-0.20000000000000018,-1375,-11,-9,-1.1000000000000014,-261.0999999999999
1,0,-11,1,-3,3,-9,1,0,0,-1974,-0.20000000000000018,-589,-18,6,-1.8000000000000007,-197.39999999999986
1,0,0,1,1,-1,5,0,0,0,-963,-0.20000000000000018,-457,-24,-18,-2.3999999999999986,-96.30000000000018
0,0,-5,2,-10,10,-6,-1,-1,0,-5740,-0.8000000000000007,-3709,-46,-16,-4.600000000000001,-574.0
0,0,71,-2,-2,2,-2,-1,0,0,-2609,-0.5999999999999996,-1786,-52,-11,-5.199999999999999,-260.9000000000001
0,0,-1,2,-1,1,1,-1,0,0,-1018,-0.20000000000000018,-828,-20,-10,-2.0,-101.79999999999995
1,1,2,2,5,-5,10,0,0,0,2477,0.0,1105,1,5,0.10000000000000142,247.70000000000005
1,1,14,2,4,-4,6,1,0,0,3074,0.7999999999999998,1273,15,17,1.5,307.39999999999986
0,0,5,-1,-1,1,-1,1,0,0,552,0.0,-193,-8,14,-0.8000000000000007,55.200000000000045
0,0,-6,1,0,0,1,1,-1,0,-1530,-0.20000000000000018,-922,-47,1,-4.699999999999999,-153.0
0,0,-31,-1,-5,5,-11,-1,0,0,-2187,-0.20000000000000018,-2383,-6,-18,-0.6000000000000014,-218.70000000000005
0,0,-9,-1,-5,5,-3,0,0,0,-4100,-1.0,-3722,-48,-31,-4.800000000000001,-410.0
0,0,-29,14,1,-1,0,-1,-1,0,389,0.0,-279,16,-5,1.5999999999999979,38.90000000000009
0,0,-3,2,-5,5,-4,0,0,0,-1806,-0.40000000000000036,-1253,27,3,2.6999999999999993,-180.5999999999999
1,1,-5,0,1,-1,1,0,0,0,704,-0.40000000000000036,-422,23,4,2.3000000000000007,70.40000000000009
1,1,3,-2,4,-4,2,1,1,0,2406,0.6000000000000005,2284,4,24,0.40000000000000213,240.5999999999999
1,1,-5,-5,1,-1,-1,-1,0,0,42,0.20000000000000018,367,-19,-10,-1.9000000000000021,4.2000000000000455
0,0,-2,-2,-3,3,-4,-1,0,0,-2889,-0.40000000000000036,-2106,-31,-12,-3.099999999999998,-288.9000000000001
1,1,6,-1,6,-6,11,1,0,0,3131,0.8000000000000007,2377,1,17,0.09999999999999787,313.0999999999999
0,0,33,0,-2,2,-3,-1,0,0,-1271,0.0,-364,3,0,0.3000000000000007,-127.09999999999991
1,1,-1,2,16,-16,21,1,0,0,6783,1.2000000000000002,4718,49,-15,4.900000000000002,678.3
0,0,24,0,-6,6,0,0,0,0,-2932,-0.7999999999999998,-2063,-4,-6,-0.40000000000000213,-293.20000000000005
0,0,3,-2,-15,15,-15,1,0,-1,-7868,-1.4000000000000004,-5339,-44,-8,-4.400000000000002,-786.8
1,1,2,2,-2,2,5,1,-1,0,271,0.0,22,10,-10,1.0,27.100000000000136
0,0,-5,1,-1,1,-1,-1,0,0,-732,0.0,750,10,-5,1.0,-73.20000000000005
1,1,-1,0,3,-3,3,0,0,0,1863,0.6000000000000005,2270,-6,-5,-0.5999999999999979,186.29999999999995
0,0,8,-2,-3,3,-8,-1,0,0,-1190,0.0,-66,0,-9,0.0,-119.0
1,0,1,-2,3,-3,-2,-1,-1,0,-212,0.0,1212,-24,-18,-2.3999999999999986,-21.200000000000045
0,0,-2,0,0,0,-2,-1,0,0,134,0.0,-396,26,-11,2.6000000000000014,13.400000000000091
0,0,2,0,-6,6,-10,-1,-1,0,-3692,-0.6000000000000005,-3112,13,-10,1.3000000000000007,-369.1999999999998
1,1,2,0,5,-5,12,-1,0,0,3269,0.40000000000000036,2404,-3,4,-0.3000000000000007,326.9000000000001
1,1,-10,1,1,-1,1,0,0,0,1308,-0.20000000000000018,544,29,24,2.900000000000002,130.79999999999995
1,0,5,1,-1,1,-5,0,-1,0,1106,-0.20000000000000018,470,25,-2,2.5,110.59999999999991
0,0,-1,0,-1,1,4,1,0,0,-92,-0.6000000000000005,-1170,-8,4,-0.8000000000000007,-9.200000000000045
0,1,29,-3,1,-1,4,-1,0,0,539,0.40000000000000036,818,16,13,1.5999999999999979,53.899999999999864
0,1,2,-1,-4,4,-8,0,1,0,-3195,0.20000000000000018,-953,-59,7,-5.9,-319.5
1,1,0,-1,3,-3,-3,1,1,1,4338,1.0,4607,71,24,7.099999999999998,433.79999999999995
0,1,-8,0,-2,2,-4,1,0,0,-861,0.0,131,6,23,0.6000000000000014,-86.10000000000014
1,0,2,-1,2,-2,2,1,0,0,-90,-0.20000000000000018,102,-7,12,-0.6999999999999993,-9.0
0,0,-3,-3,-10,10,-12,-1,-1,0,-5698,-0.7999999999999998,-3675,-39,7,-3.8999999999999986,-569.8
0,1,-3,2,0,0,-2,1,-1,0,-569,-0.20000000000000018,-213,7,-3,0.7000000000000028,-56.90000000000009
1,0,-28,0,6,-6,9,-1,0,0,1788,0.20000000000000018,761,5,-16,0.5,178.80000000000018
1,1,25,0,0,0,4,-1,0,0,1056,-0.20000000000000018,-182,24,14,2.3999999999999986,105.60000000000014
0,0,-6,0,-5,5,-5,1,0,0,-4095,-0.6000000000000005,-3017,-72,23,-7.199999999999999,-409.5
0,1,-1,1,1,-1,-1,0,0,0,482,0.20000000000000018,166,11,-4,1.0999999999999979,48.200000000000045
0,1,-2,0,0,0,-4,0,-1,0,-507,-0.40000000000000036,-790,32,-8,3.1999999999999993,-50.700000000000045
0,0,-4,2,-8,8,-8,0,0,-1,-4820,-0.7999999999999998,-2651,-42,14,-4.200000000000003,-482.0
0,0,-4,1,-5,5,-11,-1,0,0,-962,-0.40000000000000036,107,20,20,2.0,-96.20000000000005
0,1,-20,4,-6,6,-8,-1,-1,0,-3025,-0.6000000000000005,-2906,-1,-13,-0.09999999999999787,-302.5
0,0,0,-2,-6,6,-4,-1,1,0,-1340,-0.20000000000000018,-529,28,13,2.8000000000000007,-134.0
0,0,11,0,0,0,-2,-1,0,0,-168,0.0,267,0,-7,0.0,-16.799999999999955
1,0,-1,0,-5,5,-5,-1,1,0,-664,-0.20000000000000018,-549,46,-11,4.600000000000001,-66.39999999999986
0,1,-6,-1,-6,6,-5,1,0,0,-3089,-0.5999999999999996,-2946,-15,1,-1.5,-308.9000000000001
1,0,2,0,-1,1,-3,-1,0,0,-1573,0.20000000000000018,-1171,-6,-28,-0.5999999999999979,-157.29999999999995
1,0,1,1,2,-2,-1,1,0,0,721,0.5999999999999996,2077,6,1,0.6000000000000014,72.09999999999991
0,1,-57,4,1,-1,-4,0,-1,0,511,0.0,-678,-23,18,-2.3000000000000007,51.100000000000136
1,0,0,-1,-1,1,-4,0,0,0,-1193,0.0,-819,-28,13,-2.799999999999997,-119.29999999999995
0,0,-6,-2,-6,6,-4,0,-1,0,-3215,-0.6000000000000005,-1656,-41,21,-4.100000000000001,-321.5
1,1,-29,-4,10,-10,12,1,1,1,5227,0.20000000000000018,2051,10,-11,1.0,522.7
1,1,0,-1,2,-2,5,1,0,0,1012,-0.20000000000000018,519,2,-5,0.20000000000000284,101.20000000000005
1,1,2,-2,0,0,-2,0,1,1,2002,0.39999999999999947,388,18,-1,1.8000000000000007,200.20000000000005
1,1,-2,1,6,-6,6,0,0,0,3093,0.20000000000000018,1285,-9,29,-0.8999999999999986,309.3000000000002
0,0,-1,5,-4,4,-3,1,0,0,-2377,-0.5999999999999996,-2355,10,-37,1.0,-237.70000000000005
0,0,3,2,-1,1,1,1,0,0,-2419,-1.0,-3313,-74,9,-7.399999999999999,-241.89999999999986
0,0,-6,0,0,0,-3,1,0,0,-392,-0.20000000000000018,462,-18,12,-1.8000000000000007,-39.200000000000045
