blueWins,blueFirstBlood,blueActiveWards,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueCSPerMin,blueGoldPerMin,redActiveWards,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin
1,1,15,7,9,0,1,0,7,18193,209,64,20.9,1755.7,15,2,1,0,0,0,6,15213,224,24,22.4,1373.5
0,0,13,4,4,1,0,0,6.6,16198,196,41,19.6,1443.9,37,8,10,0,0,0,7,18222,235,40,23.5,1741.4
1,1,40,12,18,1,0,0,7,18176,227,40,22.7,1856.7,16,5,7,0,0,0,6.8,17704,203,56,20.3,1704.1
1,1,17,9,9,1,0,0,7,17962,229,44,22.9,1707.9,13,1,0,0,0,0,6.6,15363,191,44,19.1,1316.3
1,1,12,6,2,1,1,3,7.4,20745,276,70,27.6,2105.1,13,1,1,0,0,0,5.4,12397,176,20,17.6,1227.5
0,0,12,8,4,0,0,0,6.4,16071,213,4,21.3,1522.9,11,10,10,1,1,1,7.4,19901,218,68,21.8,1972.2
1,1,14,5,3,1,0,0,7,18411,214,55,21.4,1649,10,4,2,0,1,0,7.2,19434,204,64,20.4,1547.2
1,1,11,8,7,0,0,0,7,17601,200,47,20,1704.7,14,9,6,1,0,0,6.8,17436,198,48,19.8,1714.4
0,0,41,4,4,0,0,0,7,17089,187,51,18.7,1484.4,18,6,6,0,1,0,7,17725,217,31,21.7,1577.7
0,0,16,8,10,0,0,0,7.2,18090,206,37,20.6,1638.2,14,10,8,0,1,1,7.2,19678,244,60,24.4,2070.4
1,0,19,7,11,0,0,0,7.2,19187,231,49,23.1,1811.3,14,4,6,0,0,0,7,18663,262,65,26.2,1676.3
0,0,31,1,0,0,0,0,6.6,16583,194,51,19.4,1393.3,17,9,8,1,0,1,7.2,19059,225,52,22.5,1942.3
0,0,13,8,9,1,0,0,6.8,17749,214,36,21.4,1635.2,9,8,10,0,0,0,7,17691,191,50,19.1,1708.2
1,1,10,2,0,0,0,0,7,19226,239,64,23.9,1509.8,21,2,2,1,0,0,7.2,18889,258,76,25.8,1572.9
0,1,30,5,4,0,1,0,7.4,18938,244,50,24.4,1638.4,13,4,3,1,0,0,7,18684,243,60,24.3,1656.7
0,1,13,7,9,0,1,0,6.6,16777,198,56,19.8,1713.2,14,11,17,1,0,0,7,18368,196,52,19.6,1938.2
0,1,14,5,6,1,0,0,6.8,18086,249,60,24.9,1611.6,36,3,3,0,0,0,7.2,18785,250,48,25,1562.3
0,1,16,7,11,0,0,0,7,18871,230,49,23,1720.1,11,7,10,1,0,0,7.2,19497,222,68,22.2,1741.2
1,0,13,3,4,0,0,0,7,18728,228,49,22.8,1522.4,40,6,11,0,0,0,7.2,18631,247,44,24.7,1683.5
0,0,13,6,3,0,0,0,6.4,16172,203,44,20.3,1533.4,19,8,5,1,0,0,6.6,16940,204,36,20.4,1667.7
1,1,17,12,17,1,1,1,7.4,20144,272,59,27.2,2101.6,47,3,6,0,0,0,6.6,16900,212,56,21.2,1550.4
0,0,14,7,9,0,0,0,6.8,17646,186,47,18.6,1581.2,13,13,10,1,0,0,7.2,19329,216,52,21.6,1940.2
1,1,18,5,10,0,1,0,6.2,15691,194,44,19.4,1544.7,13,5,6,0,0,0,7,17439,219,50,21.9,1585.3
0,1,12,5,6,0,0,0,6.6,16319,209,56,20.9,1581.2,13,11,18,1,0,0,6.8,17534,175,66,17.5,1796.2
0,0,13,1,1,1,0,0,6.8,17056,214,45,21.4,1430.1,12,5,2,0,0,0,7,18387,216,43,21.6,1498
1,0,12,2,1,0,1,0,6.6,16489,204,51,20.4,1474.9,18,10,5,0,0,0,7.2,19058,224,47,22.4,1786.3
1,0,37,7,6,0,0,0,7.4,19964,254,64,25.4,1760.5,16,6,3,1,0,0,7.2,19296,214,44,21.4,1604.1
0,0,49,5,5,1,0,0,6.8,17403,207,53,20.7,1553.5,15,9,10,0,0,1,7.4,18943,251,44,25.1,1974
1,1,44,11,13,0,0,0,7.2,19378,230,62,23,1876.1,11,1,1,0,0,0,6.8,17460,259,47,25.9,1458.9
1,1,12,8,5,1,0,0,6.4,16841,216,44,21.6,1685.5,13,12,19,0,0,0,7.4,19652,204,65,20.4,1952.7
1,1,11,18,15,1,0,0,7.6,20771,224,59,22.4,2135.2,12,10,11,0,0,0,6.8,16833,135,35,13.5,1706.5
0,1,13,5,7,1,0,0,7.2,18712,221,54,22.1,1599,13,1,1,0,0,0,7,17831,235,65,23.5,1517.9
1,1,10,5,3,1,0,0,6.4,16819,184,47,18.4,1501.5,16,4,2,0,1,0,6.8,17628,248,52,24.8,1560
0,0,13,5,3,0,1,0,6.6,16542,223,24,22.3,1543.2,18,6,8,1,0,0,7,18572,221,64,22.1,1647.4
0,0,10,4,4,0,0,0,7,18235,236,51,23.6,1540.4,11,3,3,1,0,0,6.8,16745,238,43,23.8,1524.1
0,1,38,5,5,1,0,0,7.2,18401,233,52,23.3,1622.4,12,1,1,0,0,0,6.6,17291,238,60,23.8,1452.7
0,1,11,10,15,1,0,0,7,17146,177,57,17.7,1743.7,119,7,5,0,1,0,6.8,16966,186,55,18.6,1637.8
0,1,13,6,5,0,1,0,7.6,19374,236,72,23.6,1778.3,9,6,7,1,0,0,7.4,19225,213,61,21.3,1628.5
1,0,14,8,5,0,0,0,7.2,19023,227,41,22.7,1761.8,15,8,5,1,0,0,7,18331,225,49,22.5,1716.1
1,0,14,9,16,1,0,0,7.4,20083,254,54,25.4,1898.4,11,2,3,0,0,0,6.6,17212,171,59,17.1,1436.4
1,1,11,11,8,1,0,0,6.8,17404,205,40,20.5,1810.4,15,10,6,0,0,0,6.8,18041,168,41,16.8,1698.7
1,1,15,5,2,0,0,0,7,19462,251,68,25.1,1725,10,6,9,1,0,0,7.2,18110,211,44,21.1,1632.1
0,0,14,5,7,1,1,0,7,18814,243,56,24.3,1622.2,31,4,1,0,0,0,7,17505,234,51,23.4,1576.3
0,0,24,3,2,0,0,0,7,17994,238,47,23.8,1517.9,12,8,6,1,0,0,7.2,19597,216,64,21.6,1771.6
0,1,13,3,2,0,0,0,5.6,13354,197,20,19.7,1389.6,51,13,18,1,0,0,6.8,17859,204,57,20.4,1877.8
0,0,12,8,11,0,0,0,6.8,17981,218,40,21.8,1791.1,11,8,12,0,1,0,6.6,17293,191,47,19.1,1689.7
1,0,10,11,10,0,0,0,7,18818,217,39,21.7,1858.2,11,5,8,0,0,0,6.6,16563,203,28,20.3,1554.3
1,1,106,13,18,1,1,0,6.8,17642,207,30,20.7,1909.9,23,10,8,0,0,0,6.6,17131,204,52,20.4,1844.9
1,1,40,6,8,0,1,0,6.8,17163,187,48,18.7,1587.9,33,9,10,1,0,0,7,17872,183,53,18.3,1678.4
1,0,12,9,4,0,0,0,6.8,18013,239,32,23.9,1735.4,15,7,4,1,0,0,6.8,17044,208,39,20.8,1638.8
0,1,22,6,9,0,1,1,6.6,16615,186,40,18.6,1676,12,8,10,0,0,0,7.2,18436,242,43,24.2,1718.9
1,1,20,7,8,1,1,0,6.6,17206,209,53,20.9,1683.9,7,5,9,0,0,0,6.8,16851,191,51,19.1,1562.8
0,1,11,6,6,1,0,0,7,18472,225,43,22.5,1618.6,10,5,5,0,0,0,6.8,18586,205,56,20.5,1613.3
0,1,32,9,10,1,0,0,7,17888,198,55,19.8,1691.5,11,5,5,0,0,0,6.8,17991,197,60,19.7,1626.6
0,0,14,9,7,0,0,1,6.2,16342,207,30,20.7,1795.1,13,11,11,1,0,0,6.6,17630,190,45,19,1808.6
1,1,29,8,7,1,0,0,7.2,18555,224,43,22.4,1772.2,50,7,6,0,1,0,7.2,19164,225,47,22.5,1658.5
1,1,15,9,9,1,0,0,7,19201,249,56,24.9,1838.1,15,1,0,0,0,0,6.6,16711,214,60,21.4,1443
0,0,12,5,5,0,0,0,6.8,17317,219,46,21.9,1608.4,15,6,5,1,0,0,7.4,19431,244,60,24.4,1694.3
0,0,12,2,0,0,0,0,7.2,18364,239,60,23.9,1505.4,13,6,6,1,0,0,6.8,17752,233,44,23.3,1601.6
1,1,50,12,17,0,0,0,6.8,17217,194,42,19.4,1783.8,15,5,5,0,0,0,6.4,15764,215,41,21.5,1528.4
0,1,13,8,8,0,0,0,6.8,18304,239,48,23.9,1741.5,13,7,4,1,0,0,7.2,18922,184,84,18.4,1625.7
0,0,16,3,3,1,0,0,6.6,17533,234,44,23.4,1502.5,53,6,6,0,1,0,7.2,19163,252,56,25.2,1798.8
0,0,16,4,4,0,0,0,6.2,15828,206,48,20.6,1536.2,13,7,4,0,1,1,7,18012,196,52,19.6,1725.6
0,0,9,4,1,0,0,0,6.8,17152,230,52,23,1503.8,13,7,8,1,0,0,6.8,17868,215,60,21.5,1657.3
1,0,10,8,11,0,0,0,7.2,18294,218,50,21.8,1772.6,8,4,5,0,0,0,6.8,17197,219,48,21.9,1607.2
0,0,10,3,3,1,1,0,7,18609,232,58,23.2,1568.5,13,6,8,0,0,0,6.8,18343,208,45,20.8,1620.1
1,1,11,6,7,0,1,0,7.2,19895,221,68,22.1,1753,12,4,3,1,0,0,6.8,17303,196,46,19.6,1495.3
0,1,13,6,10,0,0,0,6.8,17516,205,59,20.5,1626,17,6,7,0,1,0,7,18036,219,51,21.9,1666.2
0,0,15,5,5,0,0,0,6.8,16531,183,60,18.3,1566.8,12,10,9,1,0,0,7.2,19696,256,48,25.6,2007.2
0,0,35,7,7,0,1,0,7.2,18667,209,43,20.9,1651.1,11,10,13,0,0,0,7.4,20091,212,72,21.2,1943.3
1,1,9,8,13,1,0,0,6.8,17225,200,44,20,1696.5,11,11,15,0,0,0,6.8,17926,220,44,22,1762.4
0,1,11,11,17,0,0,0,7,18286,201,47,20.1,1821.2,10,6,5,0,0,0,6.6,16348,212,52,21.2,1628.8
0,0,46,4,2,0,0,0,7,17849,207,55,20.7,1504.2,17,7,5,1,1,0,7,18587,236,40,23.6,1711.7
0,1,11,4,2,0,0,0,6.8,17735,235,38,23.5,1566.1,12,6,8,0,0,0,7.2,18971,222,52,22.2,1671.6
1,1,13,10,11,0,1,0,7,18856,218,50,21.8,1798.6,10,3,4,0,0,0,6.6,16362,198,53,19.8,1474.7
0,0,11,0,0,0,1,0,6.8,16664,218,60,21.8,1377.6,15,5,6,1,0,0,7.2,19341,256,53,25.6,1654.1
0,0,14,7,6,0,0,0,6.2,15016,186,24,18.6,1533,15,8,10,1,0,0,6.6,16441,199,37,19.9,1651.3
0,1,11,4,0,0,0,0,7,17726,197,52,19.7,1472.7,13,4,7,1,0,0,7.2,19254,238,56,23.8,1573.9
1,1,12,7,8,1,0,0,6.8,18454,229,60,22.9,1765.1,14,4,3,0,0,0,6.8,18147,179,52,17.9,1440.6
0,1,15,5,10,0,0,0,6.6,16654,184,47,18.4,1549.6,13,3,4,1,0,0,6.6,16923,229,55,22.9,1565.3
1,1,39,9,10,1,0,0,7.4,19262,242,45,24.2,1839.5,15,6,4,0,0,0,6.8,17400,200,40,20,1553.3
1,1,13,7,8,1,0,0,6.8,17217,220,27,22,1686.6,9,4,5,0,0,0,6.8,18429,224,52,22.4,1607.7
0,0,10,7,12,0,0,0,7,18091,211,39,21.1,1644.9,8,7,13,1,0,0,7.2,18575,238,53,23.8,1743.5
1,0,15,5,4,1,0,0,7,18926,218,58,21.8,1614.2,14,8,2,0,0,0,7.2,19128,233,48,23.3,1695.4
0,1,9,4,2,0,0,0,6.6,17573,205,52,20.5,1509.9,9,7,10,1,0,0,7.4,20790,226,71,22.6,1829.5
1,1,13,9,7,1,0,0,7.2,18900,207,69,20.7,1804.4,10,8,11,0,0,0,6.8,17611,188,41,18.8,1730.6
1,1,12,5,6,0,0,0,7.2,18554,251,40,25.1,1624.8,11,5,5,0,0,0,7,18090,199,56,19.9,1510.4
1,0,12,5,5,1,0,0,7,17949,205,44,20.5,1518.2,16,2,2,0,1,0,7,17190,230,56,23,1493.6
0,0,40,6,5,0,0,0,6.8,17769,195,44,19.5,1565.1,15,6,5,1,0,0,7,18252,203,68,20.3,1657
1,1,12,5,1,1,1,0,7,18370,211,64,21.1,1591.7,11,4,4,0,0,0,6.8,17679,187,60,18.7,1511.2
0,0,35,2,2,0,0,0,6.8,16733,193,57,19.3,1388.9,9,5,8,1,0,0,6.6,17186,229,44,22.9,1554.5
0,1,31,7,5,0,0,0,7,18305,241,44,24.1,1685.8,16,5,11,1,0,0,7,17375,211,46,21.1,1570.5
1,1,12,9,17,0,0,0,6.4,16050,204,38,20.4,1811.9,17,8,18,1,0,0,6.8,16742,210,36,21,1737.9
0,1,56,8,9,0,0,0,6.8,17199,207,46,20.7,1735.2,11,2,4,1,0,0,6.6,16341,198,69,19.8,1451.1
0,0,10,11,15,0,0,0,6.6,16556,219,35,21.9,1792.4,13,9,10,0,0,0,6.8,16816,182,44,18.2,1747.5
0,1,11,3,2,0,0,0,6.8,17534,226,37,22.6,1449,36,4,1,1,0,0,7.2,19553,247,58,24.7,1624.9
0,0,10,6,10,0,0,0,6.8,18147,189,60,18.9,1617.2,10,8,11,1,0,0,7,17814,226,36,22.6,1742.9
0,0,12,1,1,0,0,0,6.8,17217,239,48,23.9,1455.5,18,6,6,0,1,0,7,17830,204,55,20.4,1637.9
0,0,14,6,6,0,0,0,7.2,17702,197,51,19.7,1535.5,19,5,7,1,0,0,7,17555,223,55,22.3,1619.8
0,1,16,4,3,1,0,0,6.4,16209,175,45,17.5,1439.5,15,8,11,0,0,0,7,17776,213,50,21.3,1701.3
0,1,11,6,7,1,0,0,7,18540,225,48,22.5,1663,12,6,3,0,0,0,7,18993,213,56,21.3,1637.7
0,0,28,8,9,0,0,0,7.2,18842,225,60,22.5,1698.4,12,5,3,0,0,0,6.8,16929,214,36,21.4,1575.5
0,0,13,7,9,1,0,0,7,17477,205,30,20.5,1667.5,17,9,12,0,0,0,7.2,18657,199,67,19.9,1761.3
0,0,42,7,6,0,0,0,7,18355,207,43,20.7,1625.8,11,4,4,0,1,1,6.6,17591,207,61,20.7,1674.5
0,0,13,3,3,0,0,0,7.2,18029,212,60,21.2,1557.1,15,7,9,1,0,0,7,18677,241,51,24.1,1700.2
1,1,11,12,13,1,0,0,7.4,19505,228,68,22.8,1974,16,5,6,0,0,0,6.2,15418,183,40,18.3,1524.2
1,0,14,1,0,1,0,0,6.2,16076,208,43,20.8,1374.9,25,7,9,0,0,0,7.2,19247,222,67,22.2,1732.3
1,1,14,4,3,1,1,0,7.2,18511,271,52,27.1,1623.1,11,1,1,0,0,0,7.2,18715,245,59,24.5,1553.8
1,0,10,6,5,0,0,0,7,17285,188,45,18.8,1573.6,19,7,4,1,0,0,7,17282,199,59,19.9,1665.1
0,0,18,6,8,0,0,0,7.2,19019,222,69,22.2,1709.9,15,3,5,1,1,0,6.8,17356,210,70,21,1525.2
1,1,11,8,10,0,0,0,6.8,17878,236,41,23.6,1762,14,2,4,0,0,0,7.2,18316,180,67,18,1464.2
1,0,15,5,6,0,0,0,6.6,17489,231,48,23.1,1625,14,4,5,0,0,0,6.6,16405,216,52,21.6,1500.5
0,0,10,8,11,1,0,0,7,17495,207,54,20.7,1713.6,11,10,17,0,1,1,6.8,16933,173,32,17.3,1876.8
1,1,10,13,10,1,0,3,7.2,18219,234,54,23.4,2222.8,7,7,9,0,0,0,4.8,10610,107,29,10.7,1357.1
1,1,13,9,15,0,0,0,7,19097,218,68,21.8,1884.7,15,6,8,1,0,0,7.4,18864,236,44,23.6,1665
0,0,4,2,2,0,0,0,5.4,12212,130,42,13,1346.2,17,15,12,0,0,1,7.4,20502,247,80,24.7,2261.4
0,0,10,7,7,0,0,0,7.2,18941,239,28,23.9,1636.4,45,4,7,1,0,0,7.2,19232,232,62,23.2,1567.7
1,0,14,6,9,0,0,0,6.8,17886,233,36,23.3,1727.9,12,8,10,1,0,0,7.2,18626,211,56,21.1,1705.9
1,1,12,1,1,0,0,0,6.8,16892,225,56,22.5,1465.4,15,2,1,0,0,0,7,17955,240,40,24,1475
0,0,8,6,8,0,0,0,6.4,16421,187,47,18.7,1521.1,15,12,18,1,0,0,7.2,19435,230,56,23,1895.7
1,1,15,5,11,1,0,0,7.4,19064,223,60,22.3,1707.6,14,6,11,0,0,0,6.8,17568,215,33,21.5,1644.7
1,0,7,1,2,0,1,0,7,17837,214,63,21.4,1453.6,15,4,4,1,0,0,7,18183,253,48,25.3,1601.2
0,0,13,7,7,1,0,0,6.8,17903,198,59,19.8,1730.8,10,9,6,0,0,0,7,19583,227,40,22.7,1788.3
0,1,31,4,4,0,1,0,6.8,17228,205,45,20.5,1620.3,14,6,8,1,0,0,7.2,18753,206,61,20.6,1683.8
1,1,13,6,4,1,0,0,6.8,17004,235,36,23.5,1613,12,5,3,0,0,0,6.6,16557,241,40,24.1,1598.1
0,1,15,2,3,0,1,0,7,16738,223,46,22.3,1573.9,13,4,5,1,0,0,6.8,17879,199,60,19.9,1508.2
0,0,12,9,13,0,0,0,7.2,18569,228,43,22.8,1749.8,10,11,18,1,0,0,7.2,18305,200,45,20,1845.6
1,0,13,6,3,0,0,0,6.6,16859,165,63,16.5,1494.7,9,9,6,1,0,0,7.2,19024,239,44,23.9,1786.9
0,0,12,3,3,0,0,0,6.4,16350,217,48,21.7,1489.3,12,11,13,1,0,0,7.4,19484,240,32,24,1830.3
1,0,10,11,11,0,1,0,7,17845,192,54,19.2,1881.7,16,8,6,0,0,1,6.8,17286,228,36,22.8,1850.6
1,1,15,9,10,0,1,0,7,18715,197,64,19.7,1770.4,12,6,2,1,0,0,6.6,17342,205,48,20.5,1591.2
0,0,11,1,1,0,1,1,6.6,16927,241,52,24.1,1571.7,68,6,11,1,0,0,7.2,19196,245,42,24.5,1657.3
1,1,25,10,9,1,0,0,7,18227,212,40,21.2,1725.2,14,6,5,0,0,0,7,17228,220,42,22,1609.8
0,0,12,3,3,0,0,0,6.8,17179,185,50,18.5,1479.4,8,7,7,1,0,0,7,18288,217,68,21.7,1691.8
0,0,12,3,5,0,0,0,6.8,17562,217,39,21.7,1475.1,12,4,6,1,0,0,6.8,17526,210,72,21,1573.3
1,1,19,2,2,1,0,0,7,18761,246,71,24.6,1543,9,2,2,0,0,0,7,19059,236,64,23.6,1496.3
0,0,14,1,0,0,0,0,6.8,17850,222,56,22.2,1426.6,39,7,9,1,1,0,7.4,19705,231,76,23.1,1765.5
0,1,36,6,4,1,1,0,6.8,17184,204,36,20.4,1616.8,18,8,7,0,0,0,6.8,17675,220,59,22,1717.1
1,1,90,6,3,1,0,0,7,18417,224,52,22.4,1730.3,11,7,7,0,0,0,7,18000,205,60,20.5,1673.1
0,0,13,6,7,1,0,0,6.8,17170,204,48,20.4,1611.1,9,8,5,0,0,0,7.2,18978,241,40,24.1,1766.7
1,0,14,8,10,0,0,0,7.2,18791,199,53,19.9,1802.9,14,6,5,0,0,0,6.8,17092,192,38,19.2,1570.6
0,1,34,7,7,0,0,0,7.2,18868,222,49,22.2,1669.5,15,4,3,1,0,0,6.8,17263,229,44,22.9,1520.9
1,1,15,8,7,0,1,0,7.2,19720,228,48,22.8,1775.5,12,2,3,0,0,0,6.6,17058,183,51,18.3,1400
0,0,14,8,12,1,0,0,6.6,16792,214,40,21.4,1738.8,14,8,6,0,0,0,6.6,17533,190,47,19,1606.1
1,1,14,6,7,1,1,0,7.2,19010,260,51,26,1687.4,15,0,0,0,0,0,6.6,16503,239,52,23.9,1394.5
0,1,11,3,3,0,0,0,7,17801,239,42,23.9,1559.1,11,2,2,0,1,0,7,17819,234,50,23.4,1505.5
1,1,18,8,12,1,0,0,7,17702,237,43,23.7,1756.2,37,3,1,0,1,0,6.6,16308,176,45,17.6,1398.7
1,1,18,12,16,1,0,0,7.2,18889,229,38,22.9,1962.8,16,4,4,0,0,0,6.8,16762,198,60,19.8,1482.7
0,0,14,5,5,0,0,0,6.6,16751,202,41,20.2,1587.1,37,12,9,1,0,0,7.2,19095,221,28,22.1,1807.2
0,1,13,9,8,0,0,0,7,18238,222,45,22.2,1779.2,13,5,1,1,0,0,6.6,16567,204,53,20.4,1500.7
0,1,125,7,8,0,1,0,6.8,16435,193,44,19.3,1616.8,33,8,6,0,0,0,6.8,17171,207,58,20.7,1686
1,0,11,4,3,1,0,0,6.6,17495,217,55,21.7,1578.6,17,11,15,0,0,1,7.2,19999,233,68,23.3,2019.2
1,0,17,8,6,1,1,0,7.2,19337,235,60,23.5,1788.9,11,8,7,0,0,0,7,18037,180,48,18,1609.7
0,0,46,2,3,0,1,0,6.4,15504,181,48,18.1,1361.2,13,14,17,1,0,0,7.6,20271,226,56,22.6,2032.9
0,1,19,5,4,0,0,0,6.8,16863,204,52,20.4,1621.8,17,7,10,1,1,0,6.8,17497,202,48,20.2,1641.1
1,0,11,8,6,0,0,0,7.4,20313,252,76,25.2,1818.8,14,6,8,1,0,0,6.4,16879,188,51,18.8,1652.1
0,1,12,5,5,1,0,0,6.6,16737,219,44,21.9,1578.6,10,8,11,0,1,0,7.2,18931,231,44,23.1,1764.6
0,1,13,1,1,1,0,0,6.2,16385,235,50,23.5,1441.9,13,7,7,0,0,0,7.4,19524,246,60,24.6,1774.3
0,1,11,7,10,0,0,0,6.8,17151,194,46,19.4,1657.5,12,11,7,1,0,0,7.2,18895,208,52,20.8,1823
0,0,16,5,4,0,0,0,6.8,17487,203,45,20.3,1506.8,16,5,5,1,1,0,6.6,17215,211,45,21.1,1538.9
1,1,13,10,9,1,0,0,7.4,20071,253,43,25.3,1922.5,11,1,1,0,1,0,6.8,18020,200,49,20,1427.8
1,1,39,10,10,0,0,0,7.2,18613,218,47,21.8,1868.8,14,6,7,0,0,0,6.2,15460,170,40,17,1526.4
1,1,13,10,10,1,0,0,7.2,18563,236,44,23.6,1865,12,5,4,0,0,0,6.8,16745,216,36,21.6,1562.2
0,1,13,3,3,1,1,0,7,18559,234,54,23.4,1520.7,16,2,4,0,0,0,7,17716,211,48,21.1,1541.8
1,1,14,11,8,1,0,0,7,18787,204,44,20.4,1752.2,32,5,3,0,0,0,7,17175,194,52,19.4,1539.9
0,0,88,12,13,0,0,0,7,17297,193,40,19.3,1813.1,22,9,13,1,0,0,6.8,16858,213,40,21.3,1710.6
1,0,71,10,9,0,1,0,7.2,18851,209,50,20.9,1820.9,14,7,8,1,0,0,6.4,15973,170,54,17,1586.6
0,0,11,5,4,0,0,0,7,18589,230,55,23,1616.2,53,7,12,0,0,0,7,17851,234,44,23.4,1672.7
1,1,14,7,4,0,0,0,7,18285,229,55,22.9,1680.5,14,10,12,1,1,0,7.4,19416,248,56,24.8,1859
1,0,9,3,3,0,1,0,7,18244,220,64,22,1574.2,13,6,6,0,0,0,7.4,20036,215,62,21.5,1661.5
1,1,30,11,8,0,0,0,7.2,19509,207,57,20.7,1864.9,6,9,9,0,0,0,7,18123,199,39,19.9,1700.8
1,0,14,4,4,0,1,1,6.6,15836,202,51,20.2,1664.3,11,12,15,1,0,1,6.4,17021,188,40,18.8,1775.4
1,0,10,5,6,0,0,0,7,17896,238,60,23.8,1650,17,9,11,1,0,0,7.2,19692,240,49,24,1889
0,1,30,7,8,1,0,0,7,18412,221,51,22.1,1697.2,11,6,3,0,1,0,7,17679,211,40,21.1,1516.5
0,1,38,3,5,0,0,0,6.4,16377,215,48,21.5,1449.6,55,11,17,1,0,0,7.6,21059,208,83,20.8,1949.9
1,1,10,7,5,1,0,0,7.6,19460,241,62,24.1,1679,9,5,10,0,0,0,6.8,17716,186,65,18.6,1613.9
1,0,16,3,5,1,0,0,7.2,18700,240,74,24,1570.4,45,3,1,0,0,0,7,17745,232,45,23.2,1477.6
1,1,22,7,8,1,0,0,7.4,20035,259,52,25.9,1828.5,34,0,0,0,0,0,6.4,16547,215,56,21.5,1363.6
0,0,18,3,4,0,0,0,6.4,16744,173,39,17.3,1441.4,12,11,10,1,1,0,7.4,19394,245,52,24.5,1915.7
1,1,12,3,3,0,0,0,7.2,20082,269,64,26.9,1698.1,58,1,2,1,1,0,7,18430,256,72,25.6,1520.6
1,1,12,10,12,1,0,0,7,19255,240,58,24,1851.6,103,6,8,0,0,0,7.2,18581,214,49,21.4,1649.7
1,0,36,3,0,1,0,0,7.4,20342,241,72,24.1,1559.4,10,1,1,0,0,0,6.8,17938,215,59,21.5,1419.2
1,1,12,8,5,0,0,0,7,18116,214,46,21.4,1725.9,17,9,14,1,0,0,6.8,17717,223,32,22.3,1701.9
1,1,12,10,9,0,0,0,7,17857,208,48,20.8,1774.1,10,7,5,1,0,0,6.8,17311,183,57,18.3,1546
1,1,13,8,6,1,1,0,7.2,19316,226,76,22.6,1786.7,14,7,6,0,0,0,6.6,16826,178,59,17.8,1710.3
1,1,14,15,16,0,0,1,6.8,18193,208,27,20.8,2146.2,11,4,7,0,0,0,5.8,13527,139,41,13.9,1388.3
1,0,13,4,3,0,0,0,6.8,17592,221,54,22.1,1554.8,14,4,3,1,1,0,6.8,17194,232,63,23.2,1566
1,0,13,8,8,1,0,0,7.2,19297,229,46,22.9,1740.5,35,5,1,0,0,0,7.2,19100,237,64,23.7,1620.7
1,0,15,9,12,1,1,0,7,18205,204,52,20.4,1711.2,11,5,9,0,0,0,7,16914,197,36,19.7,1491.3
1,1,16,8,9,0,0,0,6.8,17609,239,33,23.9,1791.7,13,4,3,0,0,0,6.8,17351,205,44,20.5,1492.5
0,1,16,5,8,0,0,0,6,14469,169,49,16.9,1546.5,28,13,13,0,0,0,7.2,18602,230,50,23,1975.7
0,1,12,5,6,0,0,0,6.8,17044,240,46,24,1602,22,8,12,1,0,0,7.2,18349,226,50,22.6,1742.7
1,1,10,8,9,0,0,0,7.2,18529,230,41,23,1670.8,25,2,3,0,0,0,6.6,17029,226,50,22.6,1484.8
0,0,13,3,3,0,0,0,6.8,16893,206,38,20.6,1438.4,11,5,6,1,0,0,7,17597,197,49,19.7,1593.8
0,0,12,11,10,0,0,0,7.2,19093,225,46,22.5,1842,11,14,14,0,0,0,7.2,19608,205,52,20.5,1942.4
0,1,23,3,3,0,0,0,7,17782,223,52,22.3,1480.4,80,2,3,1,0,0,7,18080,200,60,20,1454.6
1,1,12,6,3,0,0,0,7,18977,234,49,23.4,1627.9,13,5,6,1,1,0,7.2,19034,218,68,21.8,1608.9
1,1,16,15,16,1,0,1,7.4,19183,247,48,24.7,2171.1,16,4,5,0,0,0,5.8,14288,136,51,13.6,1429.8
0,1,12,8,8,0,1,0,6.4,16900,207,55,20.7,1712.4,15,6,6,0,0,0,6.6,16837,209,33,20.9,1580.9
0,1,11,5,2,0,0,0,7.2,18881,229,57,22.9,1589.5,21,4,3,0,0,0,7,18009,231,44,23.1,1520.7
0,1,12,6,5,0,1,0,6.8,17046,180,44,18,1596,11,3,1,1,0,0,6.6,16861,205,64,20.5,1529.6
1,1,44,10,6,1,0,0,7.4,18832,189,76,18.9,1767.8,10,7,4,0,0,0,6.8,18399,207,54,20.7,1592.4
1,1,25,12,15,0,0,0,6.6,16895,182,44,18.2,1819.3,16,7,8,1,0,0,6.8,16341,225,47,22.5,1711
0,0,7,2,1,1,0,0,6.8,17019,230,56,23,1464.3,25,11,14,0,0,0,7.6,20687,236,64,23.6,1937.1
1,1,31,8,9,1,0,0,7.2,18289,185,74,18.5,1684,76,5,7,0,1,0,6.6,16746,195,38,19.5,1582.5
1,0,17,2,2,1,0,0,7,18199,209,64,20.9,1470.7,14,4,3,0,0,0,7,18393,201,52,20.1,1511.7
1,1,18,4,1,1,0,0,6.6,16468,222,33,22.2,1446.7,16,7,5,0,0,0,6.8,17642,186,36,18.6,1613
1,1,16,7,8,0,0,0,6.6,17885,226,47,22.6,1763.3,11,2,2,0,0,0,6.6,15651,205,36,20.5,1426
